food_category_id,name,subname,priority,reference_amount,calorie,protein,fat,carbohydrate,potassium,calcium,magnesium,phosphorus,iron,zinc,copper,manganese,iodine,selenium,chromium,molybdenum,vitamin_a,vitamin_d,vitamin_e,vitamin_k,vitamin_b1,vitamin_b2,niacin,vitamin_b6,vitamin_b12,folate,pantothenic_acid,biotin,vitamin_c
9,めかぶわかめ,,0,1.00,14.000,0.700,0.500,0.100,88.000,77.000,61.000,26.000,0.300,0.200,0.020,0.030,390.000,0.000,1.000,2.000,20.000,0.000,0.100,40.000,0.020,0.030,0.400,0.010,0.000,36.000,0.050,2.200,2.000
9,もずく,塩蔵 / 塩抜き,0,1.00,4.000,0.200,0.100,0.100,2.000,22.000,12.000,2.000,0.700,0.300,0.010,0.030,0.000,0.000,0.000,0.000,15.000,0.000,0.100,14.000,0.000,0.010,0.100,0.000,0.100,2.000,0.000,0.000,0.000
9,りしりこんぶ,素干し,0,1.00,211.000,6.400,1.500,27.200,5300.000,760.000,540.000,240.000,2.400,1.000,0.050,0.220,0.000,0.000,0.000,0.000,71.000,0.000,1.000,110.000,0.800,0.350,3.500,0.020,0.000,170.000,0.240,0.000,15.000
9,わかめ,原藻,0,1.00,24.000,1.400,0.100,2.600,730.000,100.000,110.000,36.000,0.700,0.300,0.020,0.050,1600.000,1.000,1.000,3.000,79.000,0.000,0.100,140.000,0.070,0.180,1.500,0.030,0.300,29.000,0.190,4.200,15.000
9,塩昆布,,0,1.00,193.000,0.000,0.000,23.900,1800.000,280.000,190.000,170.000,4.200,0.700,0.040,0.560,0.000,0.000,0.000,0.000,33.000,0.000,0.400,74.000,0.040,0.230,3.600,0.070,0.000,19.000,0.330,0.000,0.000
9,角寒天,,0,1.00,159.000,1.000,0.100,1.400,52.000,660.000,100.000,34.000,4.500,1.500,0.020,3.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.200,0.000,0.000,0.000,0.460,0.000,0.000
9,乾燥わかめ,板わかめ,0,1.00,200.000,12.700,0.500,20.300,7400.000,960.000,620.000,330.000,6.400,5.200,0.130,1.590,0.000,0.000,0.000,0.000,710.000,0.000,2.600,1800.000,0.620,1.500,14.000,0.230,0.200,510.000,0.480,0.000,20.000
9,乾燥わかめ,素干し,0,1.00,164.000,10.400,0.700,12.700,5200.000,780.000,1100.000,350.000,2.600,0.900,0.080,0.320,0.000,0.000,0.000,0.000,650.000,0.000,1.000,660.000,0.390,0.830,14.000,0.090,0.200,440.000,0.460,0.000,27.000
9,乾燥わかめ,灰干し / 水戻し,0,1.00,9.000,0.800,0.000,0.300,60.000,140.000,55.000,16.000,0.700,0.300,0.080,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,70.000,0.000,0.030,0.300,0.000,0.200,1.000,0.050,0.000,0.000
9,寒天,,0,1.00,3.000,0.000,0.000,0.000,1.000,10.000,2.000,1.000,0.200,0.000,0.000,0.040,21.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9,刻み昆布,,0,1.00,119.000,4.300,0.200,0.000,8200.000,940.000,720.000,300.000,8.600,1.100,0.070,0.340,230000.000,2.000,33.000,14.000,5.000,0.000,0.300,91.000,0.150,0.330,2.200,0.010,0.000,17.000,0.090,12.000,0.000
9,削り昆布,,0,1.00,177.000,5.200,0.600,23.600,4800.000,650.000,520.000,190.000,3.600,1.100,0.080,0.190,0.000,0.000,0.000,0.000,64.000,0.000,0.800,150.000,0.330,0.280,2.200,0.020,0.000,32.000,0.140,0.000,19.000
9,青とさかのり,塩蔵 / 塩抜き,0,1.00,17.000,0.000,0.000,0.800,40.000,160.000,220.000,12.000,0.800,0.600,0.020,1.470,0.000,0.000,0.000,0.000,24.000,0.000,0.000,26.000,0.000,0.020,0.200,0.000,0.000,7.000,0.050,0.000,0.000
9,赤とさかのり,塩蔵 / 塩抜き,0,1.00,19.000,0.000,0.000,1.100,37.000,70.000,31.000,11.000,1.200,0.200,0.020,0.100,630.000,0.000,0.000,1.000,1.000,0.000,0.000,17.000,0.000,0.040,0.300,0.000,0.100,0.000,0.080,0.600,0.000
9,湯通し塩蔵くきわかめ,塩抜き,0,1.00,18.000,0.800,0.100,0.800,88.000,86.000,70.000,34.000,0.400,0.100,0.020,0.040,0.000,0.000,0.000,0.000,5.000,0.000,0.000,33.000,0.020,0.020,0.900,0.000,0.000,2.000,0.070,0.000,0.000
9,湯通し塩蔵わかめ,塩抜き,0,1.00,13.000,1.300,0.200,0.600,10.000,50.000,16.000,30.000,0.500,0.200,0.040,0.030,810.000,0.000,1.000,0.000,17.000,0.000,0.100,110.000,0.010,0.010,0.500,0.000,0.000,6.000,0.070,1.900,0.000
9,粉寒天,,0,1.00,160.000,0.100,0.200,2.900,30.000,120.000,39.000,39.000,7.300,0.300,0.040,1.010,81.000,0.000,39.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.200,1.000,0.000,0.100,0.000
10,あいなめ,,0,1.00,105.000,15.800,2.900,3.900,370.000,55.000,39.000,220.000,0.400,0.500,0.060,0.000,0.000,0.000,0.000,0.000,6.000,9.000,1.700,0.000,0.240,0.260,6.100,0.180,2.200,8.000,0.980,0.000,2.000
10,あかいか,,0,1.00,81.000,13.400,0.800,5.100,330.000,12.000,46.000,280.000,0.100,1.200,0.210,0.020,5.000,28.000,1.000,1.000,4.000,0.000,2.200,0.000,0.010,0.020,4.700,0.100,2.300,2.000,0.310,4.000,1.000
10,アカウオ,,0,1.00,96.000,14.200,2.600,3.800,290.000,22.000,26.000,170.000,0.200,0.400,0.020,0.010,0.000,0.000,0.000,0.000,20.000,3.000,1.000,0.000,0.040,0.050,4.200,0.070,1.600,2.000,0.240,0.000,0.000
10,あかがい,,0,1.00,70.000,10.600,0.100,6.600,290.000,40.000,55.000,140.000,5.000,1.500,0.060,0.000,0.000,0.000,0.000,0.000,35.000,0.000,0.900,1.000,0.200,0.200,4.600,0.100,59.000,20.000,1.020,0.000,2.000
10,あげまき,,0,1.00,44.000,5.900,0.300,4.500,120.000,66.000,49.000,120.000,4.100,1.500,0.400,0.200,0.000,0.000,0.000,0.000,27.000,1.000,0.800,0.000,0.300,0.140,2.500,0.040,59.000,11.000,0.370,0.000,1.000
10,あこうだい,,0,1.00,86.000,14.600,1.800,2.800,310.000,15.000,24.000,170.000,0.300,0.400,0.020,0.000,0.000,0.000,0.000,0.000,26.000,1.000,3.400,0.000,0.110,0.040,4.100,0.050,0.700,3.000,0.350,0.000,0.000
10,あさり,つくだ煮,0,1.00,218.000,16.100,1.000,36.200,270.000,260.000,79.000,300.000,19.000,2.800,0.180,0.940,0.000,0.000,0.000,0.000,43.000,0.000,1.400,4.000,0.020,0.180,4.400,0.090,15.000,42.000,0.400,0.000,0.000
10,あさり,,0,1.00,27.000,4.600,0.100,2.000,140.000,66.000,100.000,85.000,3.800,1.000,0.060,0.100,55.000,38.000,4.000,9.000,4.000,0.000,0.400,0.000,0.020,0.160,2.400,0.040,52.000,11.000,0.390,23.000,1.000
10,あさり缶詰,水煮,0,1.00,102.000,15.700,0.900,7.800,9.000,110.000,46.000,260.000,30.000,3.400,0.290,1.240,0.000,0.000,0.000,0.000,6.000,0.000,2.700,3.000,0.000,0.090,4.000,0.010,64.000,10.000,0.000,0.000,0.000
10,あさり缶詰,味付け,0,1.00,124.000,12.800,0.900,16.300,35.000,87.000,44.000,180.000,28.000,3.200,0.240,1.230,0.000,0.000,0.000,0.000,6.000,0.000,2.300,4.000,0.000,0.060,3.900,0.010,36.000,1.000,0.000,0.000,0.000
10,アトランティックサーモン,皮なし,10,1.00,223.000,16.700,15.700,3.600,380.000,5.000,28.000,250.000,0.300,0.400,0.050,0.010,6.000,17.000,0.000,0.000,14.000,7.300,3.600,6.000,0.240,0.080,12.000,0.490,8.000,25.000,1.300,6.100,2.000
10,アトランティックサーモン,皮つき,0,1.00,218.000,17.300,14.400,4.900,370.000,9.000,27.000,240.000,0.300,0.500,0.050,0.010,5.000,19.000,0.000,0.000,14.000,8.300,3.800,6.000,0.230,0.100,11.000,0.450,7.200,27.000,1.310,6.300,2.000
10,あなご,蒸し,0,1.00,173.000,14.300,10.400,5.600,280.000,64.000,26.000,180.000,0.900,0.800,0.040,0.220,0.000,0.000,0.000,0.000,890.000,0.800,2.900,0.000,0.040,0.110,5.800,0.100,2.500,15.000,0.790,0.000,1.000
10,あなご,,0,1.00,146.000,14.400,8.000,4.200,370.000,75.000,23.000,210.000,0.800,0.700,0.040,0.200,15.000,39.000,0.000,0.000,500.000,0.400,2.300,0.000,0.050,0.140,6.200,0.100,2.300,9.000,0.860,3.300,2.000
10,あぶらつのざめ,,0,1.00,138.000,8.300,6.600,11.200,450.000,6.000,19.000,200.000,1.000,0.300,0.040,0.010,0.000,0.000,0.000,0.000,210.000,1.000,2.200,0.000,0.040,0.080,3.000,0.330,1.700,2.000,0.730,0.000,0.000
10,あまえび,,0,1.00,85.000,15.200,0.700,4.200,310.000,50.000,42.000,240.000,0.100,1.000,0.440,0.020,18.000,33.000,0.000,1.000,3.000,0.000,3.400,0.000,0.020,0.030,4.400,0.040,2.400,25.000,0.210,2.100,0.000
10,あまご,,0,1.00,99.000,0.000,2.800,0.900,380.000,27.000,27.000,250.000,0.400,0.800,0.040,0.010,0.000,0.000,0.000,0.000,7.000,9.000,1.500,0.000,0.150,0.160,7.000,0.240,5.500,6.000,0.510,0.000,1.000
10,あまだい,,0,1.00,102.000,16.000,2.500,3.900,360.000,58.000,29.000,190.000,0.300,0.300,0.020,0.000,41.000,75.000,1.000,0.000,27.000,1.000,1.300,0.000,0.040,0.060,4.900,0.080,2.100,6.000,0.430,1.700,1.000
10,あゆ,うるか,0,1.00,157.000,0.000,10.300,4.600,190.000,16.000,15.000,210.000,4.000,1.400,0.100,0.000,0.000,0.000,0.000,0.000,2000.000,15.000,6.700,6.000,0.060,0.380,3.900,0.110,10.000,100.000,1.310,0.000,0.000
10,あゆ,,0,1.00,138.000,14.600,6.600,5.100,360.000,250.000,24.000,320.000,0.800,0.900,0.050,0.000,0.000,0.000,0.000,0.000,55.000,8.000,5.000,0.000,0.150,0.140,6.800,0.280,2.600,28.000,1.220,0.000,2.000
10,あゆ（天然）,,0,1.00,93.000,15.000,1.900,3.900,370.000,270.000,24.000,310.000,0.900,0.800,0.060,0.160,13.000,14.000,1.000,0.000,35.000,1.000,1.200,0.000,0.130,0.150,6.500,0.170,10.000,27.000,0.670,5.600,2.000
10,あわび,塩辛,0,1.00,93.000,10.500,2.600,7.000,180.000,55.000,88.000,160.000,34.000,2.200,0.250,0.110,0.000,0.000,0.000,0.000,58.000,0.000,2.500,92.000,0.200,0.700,3.400,0.100,12.000,130.000,1.130,0.000,0.000
10,あわび缶詰,水煮,0,1.00,85.000,13.800,0.300,6.800,130.000,20.000,58.000,230.000,1.800,0.600,0.420,0.020,0.000,0.000,0.000,0.000,0.000,0.000,1.500,0.000,0.040,0.040,3.500,0.020,0.700,3.000,0.230,0.000,0.000
10,あんきも,,0,1.00,401.000,7.900,36.900,9.300,220.000,6.000,9.000,140.000,1.200,2.200,1.000,0.000,96.000,200.000,0.000,5.000,8300.000,110.000,14.000,0.000,0.140,0.350,3.800,0.110,39.000,88.000,0.890,13.000,1.000
10,あんこう,,0,1.00,54.000,10.700,0.100,2.700,210.000,8.000,19.000,140.000,0.200,0.600,0.040,0.000,0.000,0.000,0.000,0.000,13.000,1.000,0.700,0.000,0.040,0.160,4.100,0.110,1.200,5.000,0.210,0.000,1.000
10,いいだこ,,0,1.00,64.000,10.600,0.400,4.600,200.000,20.000,43.000,190.000,2.200,3.100,2.960,0.060,0.000,0.000,0.000,0.000,36.000,0.000,2.700,0.000,0.010,0.080,5.300,0.110,2.000,37.000,0.700,0.000,1.000
10,いか,塩辛,0,1.00,114.000,0.000,2.700,7.200,170.000,16.000,48.000,210.000,1.100,1.700,1.910,0.030,0.000,0.000,0.000,0.000,200.000,0.000,3.300,0.000,0.000,0.100,5.500,0.310,17.000,13.000,0.610,0.000,0.000
10,いかあられ,,0,1.00,289.000,14.500,1.000,55.400,230.000,18.000,41.000,260.000,0.400,1.300,0.020,0.120,0.000,0.000,0.000,0.000,0.000,0.000,1.100,0.000,0.070,0.100,9.800,0.140,3.300,6.000,0.310,0.000,0.000
10,いがい,,0,1.00,63.000,7.500,0.800,6.600,230.000,43.000,73.000,160.000,3.500,1.000,0.050,0.860,65.000,37.000,5.000,9.000,34.000,0.000,1.100,0.000,0.010,0.370,3.700,0.020,10.000,42.000,0.630,6.400,5.000
10,いかなご,煮干し,0,1.00,218.000,34.500,3.100,13.100,810.000,740.000,130.000,1200.000,6.600,5.900,0.130,0.370,0.000,0.000,0.000,0.000,10.000,54.000,0.800,0.000,0.270,0.180,12.000,0.060,4.600,50.000,1.150,0.000,0.000
10,いかなご,あめ煮,0,1.00,268.000,0.000,1.600,37.900,430.000,550.000,92.000,730.000,3.400,3.400,0.110,0.510,0.000,0.000,0.000,0.000,0.000,21.000,0.400,0.000,0.020,0.280,16.000,0.070,7.200,75.000,0.670,0.000,0.000
10,いかなご,,0,1.00,111.000,14.100,3.900,4.800,390.000,500.000,39.000,530.000,2.500,3.900,0.080,0.490,0.000,0.000,0.000,0.000,200.000,21.000,0.800,0.000,0.190,0.810,7.900,0.150,11.000,29.000,0.770,0.000,1.000
10,いかなご,つくだ煮,0,1.00,271.000,0.000,2.400,32.900,670.000,470.000,80.000,820.000,2.300,3.600,0.090,0.450,0.000,0.000,0.000,0.000,0.000,23.000,0.800,0.000,0.020,0.270,16.000,0.090,7.800,85.000,0.760,0.000,0.000
10,いか缶詰,味付け,0,1.00,127.000,0.000,0.700,8.800,110.000,16.000,38.000,220.000,0.600,2.500,1.120,0.050,0.000,0.000,0.000,0.000,7.000,0.000,2.800,0.000,0.020,0.070,5.200,0.110,3.800,4.000,0.200,0.000,0.000
10,いさき,,0,1.00,116.000,14.200,4.800,4.000,300.000,22.000,32.000,220.000,0.400,0.600,0.040,0.010,0.000,0.000,0.000,0.000,41.000,15.000,0.900,0.000,0.060,0.120,7.100,0.310,5.800,12.000,0.770,0.000,0.000
10,いしだい,,0,1.00,138.000,16.100,5.700,5.500,390.000,20.000,26.000,240.000,0.300,0.600,0.030,0.010,0.000,0.000,0.000,0.000,39.000,3.000,2.100,0.000,0.150,0.150,8.400,0.340,1.300,2.000,0.310,0.000,0.000
10,いせえび,,0,1.00,86.000,17.400,0.100,3.700,400.000,37.000,39.000,330.000,0.100,1.800,0.650,0.020,0.000,0.000,0.000,0.000,0.000,0.000,3.800,0.000,0.010,0.030,5.200,0.140,0.300,15.000,0.410,0.000,1.000
10,いたやがい（養殖）,,0,1.00,55.000,7.800,0.400,4.900,260.000,48.000,74.000,170.000,2.000,6.100,0.100,4.900,0.000,0.000,0.000,0.000,6.000,0.000,0.400,0.000,0.000,0.200,2.900,0.070,13.000,14.000,0.240,0.000,0.000
10,いとよりだい,,0,1.00,85.000,15.600,1.000,3.300,390.000,46.000,26.000,200.000,0.500,0.400,0.050,0.020,84.000,33.000,0.000,0.000,28.000,11.000,0.600,0.000,0.040,0.080,5.700,0.270,3.000,5.000,0.500,3.700,2.000
10,いとよりだい,すり身,0,1.00,88.000,0.000,0.300,5.200,17.000,26.000,12.000,110.000,0.100,0.300,0.010,0.010,0.000,0.000,0.000,0.000,2.000,3.000,0.200,0.000,0.000,0.020,3.300,0.010,0.300,1.000,0.310,0.000,0.000
10,いぼだい,,0,1.00,132.000,13.600,6.400,4.900,280.000,41.000,30.000,160.000,0.500,0.800,0.030,0.010,0.000,0.000,0.000,0.000,95.000,2.000,0.700,0.000,0.040,0.190,7.700,0.290,2.700,7.000,0.570,0.000,1.000
10,いわし缶詰,アンチョビ,0,1.00,157.000,21.300,6.000,4.400,140.000,150.000,39.000,180.000,2.600,3.700,0.240,0.090,62.000,52.000,1.000,0.000,4.000,1.700,1.900,0.000,0.000,0.310,11.000,0.210,14.000,23.000,0.480,22.000,0.000
10,いわし缶詰,味付け,0,1.00,203.000,0.000,10.300,7.300,240.000,370.000,38.000,380.000,2.300,1.900,0.190,0.250,0.000,0.000,0.000,0.000,9.000,20.000,2.100,0.000,0.030,0.300,12.000,0.270,13.000,6.000,0.610,0.000,0.000
10,いわし缶詰,かば焼,0,1.00,234.000,0.000,14.000,10.900,270.000,220.000,31.000,290.000,2.000,1.200,0.130,0.170,0.000,0.000,0.000,0.000,32.000,17.000,1.800,0.000,0.010,0.240,9.300,0.240,12.000,15.000,0.740,0.000,0.000
10,いわし缶詰,トマト漬,0,1.00,167.000,0.000,9.600,2.500,310.000,360.000,35.000,320.000,1.900,1.700,0.190,0.180,0.000,0.000,0.000,0.000,12.000,20.000,2.400,0.000,0.010,0.250,9.600,0.270,10.000,14.000,0.680,0.000,0.000
10,いわし缶詰,油漬,0,1.00,351.000,16.800,29.100,5.400,280.000,350.000,36.000,370.000,1.400,2.100,0.200,0.220,0.000,0.000,0.000,0.000,25.000,7.000,8.200,0.000,0.080,0.320,12.000,0.340,18.000,10.000,0.810,0.000,0.000
10,いわし缶詰,水煮,10,1.50,168.000,17.100,8.500,5.800,250.000,320.000,44.000,360.000,2.600,1.400,0.190,0.130,0.000,0.000,0.000,0.000,9.000,6.000,2.600,0.000,0.030,0.300,12.000,0.160,16.000,7.000,0.630,0.000,0.000
10,いわな,,0,1.00,101.000,0.000,2.800,0.900,380.000,39.000,29.000,260.000,0.300,0.800,0.040,0.020,0.000,0.000,0.000,0.000,5.000,5.000,1.600,0.000,0.090,0.120,6.600,0.210,4.200,5.000,0.680,0.000,1.000
10,うぐい,,0,1.00,93.000,16.600,1.200,4.000,340.000,69.000,27.000,240.000,0.700,3.400,0.050,0.040,0.000,0.000,0.000,0.000,41.000,19.000,0.800,0.000,0.030,0.110,7.200,0.160,8.500,8.000,1.110,0.000,0.000
10,うなぎ,きも,0,1.00,102.000,0.000,4.100,4.700,200.000,19.000,15.000,160.000,4.600,2.700,1.080,0.080,0.000,0.000,0.000,0.000,4400.000,3.000,3.900,17.000,0.300,0.750,6.200,0.250,2.700,380.000,2.950,0.000,2.000
10,うなぎ,白焼き,0,1.00,287.000,0.000,22.600,3.300,300.000,140.000,18.000,280.000,1.000,1.900,0.040,0.040,0.000,0.000,0.000,0.000,1500.000,17.000,5.300,0.000,0.550,0.450,6.200,0.090,2.700,16.000,1.160,0.000,0.000
10,うなぎ,かば焼,0,1.00,285.000,0.000,19.400,4.700,300.000,150.000,15.000,300.000,0.800,2.700,0.070,0.000,77.000,42.000,2.000,2.000,1500.000,19.000,4.900,0.000,0.750,0.740,7.100,0.090,2.200,13.000,1.290,10.000,0.000
10,うなぎ,,0,1.00,228.000,14.400,16.100,6.200,230.000,130.000,20.000,260.000,0.500,1.400,0.040,0.040,17.000,50.000,0.000,5.000,2400.000,18.000,7.400,0.000,0.370,0.480,5.300,0.130,3.500,14.000,2.170,6.100,2.000
10,うに,,0,1.00,109.000,11.700,2.500,9.800,340.000,12.000,27.000,390.000,0.900,2.000,0.050,0.050,0.000,0.000,0.000,0.000,58.000,0.000,3.600,27.000,0.100,0.440,4.400,0.150,1.300,360.000,0.720,0.000,3.000
10,うまづらはぎ,,0,1.00,75.000,15.100,0.200,3.200,320.000,50.000,87.000,160.000,0.400,0.500,0.050,0.020,0.000,0.000,0.000,0.000,0.000,8.000,1.100,0.000,0.010,0.130,7.300,0.400,1.400,4.000,0.500,0.000,0.000
10,うるめいわし,丸干し,0,1.00,219.000,38.000,3.600,8.800,820.000,570.000,110.000,910.000,4.500,2.700,0.230,0.120,0.000,0.000,0.000,0.000,0.000,8.000,0.100,0.000,0.250,0.430,25.000,0.690,25.000,44.000,0.920,0.000,0.000
10,うるめいわし,,0,1.00,124.000,18.400,3.600,4.400,440.000,85.000,37.000,290.000,2.300,1.300,0.160,0.000,0.000,0.000,0.000,0.000,130.000,9.000,1.600,0.000,0.080,0.360,12.000,0.550,14.000,16.000,1.250,0.000,1.000
10,えい,,0,1.00,78.000,0.000,0.100,0.300,110.000,4.000,18.000,170.000,0.900,0.500,0.040,0.010,0.000,0.000,0.000,0.000,2.000,3.000,0.700,0.000,0.050,0.120,4.800,0.250,3.700,3.000,0.550,0.000,1.000
10,エスカルゴ缶詰,水煮,0,1.00,75.000,11.900,0.400,6.000,5.000,400.000,37.000,130.000,3.900,1.500,3.070,0.380,0.000,0.000,0.000,0.000,0.000,0.000,0.600,5.000,0.000,0.090,2.300,0.000,0.600,1.000,0.000,0.000,0.000
10,えそ,,0,1.00,87.000,17.600,0.600,2.800,380.000,80.000,36.000,260.000,0.300,0.400,0.020,0.170,17.000,27.000,0.000,0.000,0.000,1.000,0.100,0.000,0.070,0.100,7.200,0.240,1.700,13.000,0.510,1.700,2.000
10,おいかわ,,0,1.00,124.000,15.900,4.700,4.500,240.000,45.000,23.000,210.000,0.600,2.500,0.060,0.040,0.000,0.000,0.000,0.000,10.000,10.000,0.900,0.000,0.010,0.160,7.500,0.210,11.000,21.000,1.020,0.000,2.000
10,おおさが,,0,1.00,131.000,13.500,6.600,4.300,310.000,16.000,22.000,160.000,0.200,0.400,0.020,0.010,0.000,0.000,0.000,0.000,85.000,3.000,4.900,0.000,0.010,0.030,4.000,0.050,3.300,1.000,0.210,0.000,1.000
10,おこぜ,,0,1.00,81.000,16.200,0.100,3.700,360.000,31.000,26.000,200.000,0.400,0.700,0.030,0.210,0.000,0.000,0.000,0.000,2.000,1.000,0.400,0.000,0.010,0.120,6.000,0.080,0.600,3.000,0.510,0.000,0.000
10,おひょう,,0,1.00,91.000,0.000,1.200,0.600,400.000,7.000,28.000,260.000,0.100,0.500,0.020,0.010,0.000,0.000,0.000,0.000,13.000,3.000,0.800,0.000,0.090,0.070,11.000,0.410,2.100,12.000,0.470,0.000,0.000
10,かき（養殖）,,0,1.00,58.000,4.900,1.300,6.700,190.000,84.000,65.000,100.000,2.100,14.000,1.040,0.390,67.000,46.000,3.000,4.000,24.000,0.100,1.300,0.000,0.070,0.140,2.600,0.070,23.000,39.000,0.540,4.800,3.000
10,かきくん製缶詰,油漬,0,1.00,288.000,0.000,21.700,12.100,140.000,35.000,42.000,260.000,4.500,25.000,2.810,1.030,0.000,0.000,0.000,0.000,2.000,0.000,9.500,0.000,0.050,0.090,3.500,0.020,32.000,25.000,0.560,0.000,0.000
10,かさご,,0,1.00,83.000,16.700,0.900,2.100,310.000,57.000,27.000,180.000,0.300,0.500,0.010,0.010,48.000,50.000,1.000,0.000,3.000,2.000,0.300,0.000,0.030,0.060,5.100,0.060,1.200,3.000,0.470,0.800,1.000
10,かじか,つくだ煮,0,1.00,293.000,0.000,3.600,35.700,460.000,880.000,59.000,670.000,5.800,3.000,0.150,1.640,0.000,0.000,0.000,0.000,370.000,2.000,3.400,0.000,0.070,0.480,7.700,0.050,16.000,53.000,0.800,0.000,0.000
10,かじか,,0,1.00,98.000,12.400,3.400,4.400,260.000,520.000,31.000,400.000,2.800,1.700,0.150,0.310,0.000,0.000,0.000,0.000,180.000,3.000,1.300,1.000,0.070,0.380,4.200,0.080,28.000,15.000,0.540,0.000,1.000
10,かじか,水煮,0,1.00,108.000,13.100,4.100,4.700,210.000,630.000,40.000,440.000,2.600,2.300,0.240,0.370,0.000,0.000,0.000,0.000,290.000,4.900,2.500,1.000,0.060,0.300,4.000,0.070,28.000,21.000,0.420,0.000,0.000
10,かずのこ,,0,1.00,139.000,27.100,3.400,1.700,210.000,50.000,34.000,140.000,1.200,2.300,0.070,0.060,0.000,0.000,0.000,0.000,15.000,13.000,5.100,0.000,0.150,0.220,10.000,0.260,11.000,120.000,1.370,0.000,0.000
10,かずのこ,塩蔵 / 水戻し,0,1.00,80.000,16.100,1.600,1.000,2.000,8.000,4.000,94.000,0.400,1.300,0.060,0.020,0.000,0.000,0.000,0.000,2.000,17.000,0.900,0.000,0.000,0.010,5.200,0.040,4.500,0.000,0.000,0.000,0.000
10,かたくちいわし,煮干し,0,1.00,298.000,52.900,2.800,15.200,1200.000,2200.000,230.000,1500.000,18.000,7.200,0.390,0.000,0.000,0.000,0.000,0.000,0.000,18.000,0.900,0.000,0.100,0.100,28.000,0.280,41.000,74.000,1.810,0.000,0.000
10,かたくちいわし,みりん干し,0,1.00,330.000,0.000,5.000,27.000,420.000,800.000,73.000,660.000,3.700,3.500,0.320,0.360,0.000,0.000,0.000,0.000,13.000,25.000,1.100,0.000,0.020,0.240,16.000,0.380,15.000,23.000,1.770,0.000,0.000
10,かたくちいわし,田作り,0,1.00,304.000,54.700,2.800,15.200,1600.000,2500.000,190.000,2300.000,3.000,7.900,0.390,0.790,0.000,0.000,0.000,0.000,0.000,30.000,0.800,0.000,0.100,0.110,29.000,0.370,65.000,230.000,3.740,0.000,0.000
10,かたくちいわし,,0,1.00,171.000,15.300,9.700,5.700,300.000,60.000,32.000,240.000,0.900,1.000,0.170,0.130,38.000,40.000,0.000,0.000,11.000,4.000,0.400,0.000,0.030,0.160,13.000,0.580,14.000,19.000,1.070,18.000,1.000
10,かつお,裸節,0,1.00,306.000,0.000,2.100,1.000,780.000,15.000,76.000,570.000,6.500,1.900,0.290,0.030,60.000,240.000,3.000,2.000,10.000,6.700,1.500,1.000,0.010,0.350,60.000,0.650,16.000,14.000,0.860,15.000,0.000
10,かつお,角煮,0,1.00,221.000,0.000,1.100,21.900,290.000,10.000,40.000,220.000,6.000,0.700,0.090,0.260,0.000,0.000,0.000,0.000,0.000,5.000,0.500,0.000,0.150,0.120,23.000,0.210,4.000,15.000,0.420,0.000,0.000
10,かつお,塩辛,0,1.00,55.000,0.000,0.700,0.800,130.000,180.000,37.000,150.000,5.000,12.000,0.070,0.070,0.000,0.000,0.000,0.000,90.000,120.000,0.700,2.000,0.100,0.250,4.000,0.050,4.500,48.000,0.430,0.000,0.000
10,かつお,なまり節,0,1.00,162.000,30.900,0.700,8.000,630.000,20.000,40.000,570.000,5.000,1.200,0.200,0.030,0.000,0.000,0.000,0.000,0.000,21.000,0.400,0.000,0.400,0.250,42.000,0.360,11.000,10.000,0.700,0.000,0.000
10,かつお,なまり,0,1.00,126.000,24.300,0.400,6.200,300.000,11.000,32.000,300.000,3.700,0.900,0.170,0.020,0.000,0.000,0.000,0.000,0.000,4.000,0.200,0.000,0.190,0.180,22.000,0.460,21.000,16.000,0.580,0.000,0.000
10,かつお,秋獲り,0,1.00,150.000,20.500,4.900,6.000,380.000,8.000,38.000,260.000,1.900,0.900,0.100,0.010,25.000,100.000,0.000,0.000,20.000,9.000,0.100,0.000,0.100,0.160,23.000,0.760,8.600,4.000,0.610,5.700,0.000
10,かつお,春獲り,0,1.00,108.000,20.600,0.400,5.400,430.000,11.000,42.000,280.000,1.900,0.800,0.110,0.010,11.000,43.000,0.000,0.000,5.000,4.000,0.300,0.000,0.130,0.170,24.000,0.760,8.400,6.000,0.700,2.600,0.000
10,かつお缶詰,味付け / フレーク,0,1.00,139.000,0.000,2.400,11.000,280.000,29.000,30.000,190.000,2.600,0.700,0.150,0.110,0.000,0.000,0.000,0.000,0.000,9.000,1.000,0.000,0.140,0.130,19.000,0.290,8.300,9.000,0.370,0.000,0.000
10,かつお缶詰,油漬 / フレーク,0,1.00,289.000,15.300,23.400,4.400,230.000,5.000,23.000,160.000,0.900,0.500,0.070,0.020,0.000,0.000,0.000,0.000,0.000,4.000,2.600,0.000,0.120,0.110,19.000,0.400,2.800,7.000,0.240,0.000,0.000
10,かつお削り節,,0,1.00,327.000,64.000,1.900,13.400,810.000,46.000,91.000,680.000,9.000,2.500,0.430,0.050,0.000,0.000,0.000,0.000,24.000,4.000,1.100,0.000,0.380,0.570,54.000,0.530,22.000,15.000,0.970,0.000,0.000
